agent,choice_payload,choice_type,coh,dz_1mcos,dz_l2,error,judge_score,mask_size,persona_norm,phase,phase_code,policy,role,role_score,round,run_id,safety,seed,speaker_mode,target,target_is_wolf,truth
Agent_0,5,VOTE_TARGET,,0.000301,0.013327,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_1,5,VOTE_TARGET,,0.002734,0.051163,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_2,5,VOTE_TARGET,,0.000256,0.012290,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_3,6,VOTE_TARGET,,0.000254,0.012308,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Werewolf,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_6,0,
Agent_4,5,VOTE_TARGET,,0.000276,0.012836,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_5,6,VOTE_TARGET,,0.002082,0.046030,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Werewolf,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_6,0,
Agent_6,5,VOTE_TARGET,,0.000286,0.013205,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_7,5,VOTE_TARGET,,0.000267,0.012524,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_8,5,VOTE_TARGET,,0.000261,0.012399,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785019917_10fe85,,1337033931,disabled,Agent_5,1,
Agent_3,1,KILL_TARGET,,,,,,7,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,1,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_6,3,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_0,4,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_4,0,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_0,7,VOTE_TARGET,,0.002373,0.048592,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_7,0,
Agent_2,0,VOTE_TARGET,,0.002533,0.049618,judge_disabled,,6,0.4317970275878906,DAY_VOTE,1,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_0,0,
Agent_3,6,VOTE_TARGET,,0.000253,0.012306,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Werewolf,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_6,0,
Agent_4,0,VOTE_TARGET,,0.000275,0.012819,judge_disabled,,6,0.2702183127403259,DAY_VOTE,1,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_0,0,
Agent_6,0,VOTE_TARGET,,0.000286,0.013213,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_0,0,
Agent_7,0,VOTE_TARGET,,0.000266,0.012520,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_0,0,
Agent_8,0,VOTE_TARGET,,0.000260,0.012398,judge_disabled,,6,0.19525566697120667,DAY_VOTE,1,,Worker,,2,run_1785019917_10fe85,,1337033931,disabled,Agent_0,0,
Agent_3,2,KILL_TARGET,,,,,,5,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,2,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_8,3,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,6,VOTE_TARGET,,0.000252,0.012307,judge_disabled,,4,0.1720457375049591,DAY_VOTE,1,,Werewolf,,3,run_1785019917_10fe85,,1337033931,disabled,Agent_6,0,
Agent_4,7,VOTE_TARGET,,0.000274,0.012816,judge_disabled,,4,0.2702183127403259,DAY_VOTE,1,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,Agent_7,0,
Agent_6,7,VOTE_TARGET,,0.000285,0.013214,judge_disabled,,4,0.11660865694284439,DAY_VOTE,1,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,Agent_7,0,
Agent_7,8,VOTE_TARGET,,0.002760,0.051810,judge_disabled,,4,0.22779437899589539,DAY_VOTE,1,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,Agent_8,0,
Agent_8,7,VOTE_TARGET,,0.002646,0.050609,judge_disabled,,4,0.19525566697120667,DAY_VOTE,1,,Worker,,3,run_1785019917_10fe85,,1337033931,disabled,Agent_7,0,
Agent_3,8,KILL_TARGET,,,,,,3,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,3,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,0,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Werewolf,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Worker,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_3,6,VOTE_TARGET,,0.000254,0.012363,judge_disabled,,2,0.1720457375049591,DAY_VOTE,1,,Werewolf,,4,run_1785019917_10fe85,,1337033931,disabled,Agent_6,0,
Agent_4,6,VOTE_TARGET,,0.002390,0.048832,judge_disabled,,2,0.2702183127403259,DAY_VOTE,1,,Worker,,4,run_1785019917_10fe85,,1337033931,disabled,Agent_6,0,
Agent_6,4,VOTE_TARGET,,0.002352,0.051508,judge_disabled,,2,0.11660865694284439,DAY_VOTE,1,,Worker,,4,run_1785019917_10fe85,,1337033931,disabled,Agent_4,0,
Agent_3,4,KILL_TARGET,,,,,,1,0.1720457375049591,NIGHT_KILL,2,,Werewolf,,4,run_1785019917_10fe85,,1337033931,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_5,3,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_6,1,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_7,4,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_5,0,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_0,5,VOTE_TARGET,,0.000290,0.013055,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_5,0,
Agent_1,5,VOTE_TARGET,,0.002488,0.049559,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_5,0,
Agent_2,6,VOTE_TARGET,,0.000253,0.012204,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_6,0,
Agent_3,5,VOTE_TARGET,,0.000236,0.011822,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_5,0,
Agent_4,6,VOTE_TARGET,,0.000273,0.012692,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_6,0,
Agent_5,0,VOTE_TARGET,,0.002529,0.051585,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_0,0,
Agent_6,5,VOTE_TARGET,,0.000261,0.012462,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_5,0,
Agent_7,5,VOTE_TARGET,,0.000316,0.013644,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_5,0,
Agent_8,5,VOTE_TARGET,,0.000277,0.012809,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785019946_1addaf,,1337004012,disabled,Agent_5,0,
Agent_2,1,KILL_TARGET,,,,,,6,0.4317970275878906,NIGHT_KILL,2,,Werewolf,,1,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_0,2,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_3,1,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_4,2,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_6,4,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_7,1,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,3,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_7,0,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_8,0,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_0,7,VOTE_TARGET,,0.002927,0.052009,judge_disabled,,6,0.39172276854515076,DAY_VOTE,1,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_7,0,
Agent_2,6,VOTE_TARGET,,0.000252,0.012190,judge_disabled,,6,0.4317970275878906,DAY_VOTE,1,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_6,0,
Agent_3,0,VOTE_TARGET,,0.000235,0.011816,judge_disabled,,6,0.1720457375049591,DAY_VOTE,1,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_0,0,
Agent_4,6,VOTE_TARGET,,0.000272,0.012703,judge_disabled,,6,0.2702183127403259,DAY_VOTE,1,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_6,0,
Agent_6,0,VOTE_TARGET,,0.000261,0.012469,judge_disabled,,6,0.11660865694284439,DAY_VOTE,1,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_0,0,
Agent_7,0,VOTE_TARGET,,0.000315,0.013640,judge_disabled,,6,0.22779437899589539,DAY_VOTE,1,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_0,0,
Agent_8,0,VOTE_TARGET,,0.002731,0.050478,judge_disabled,,6,0.19525566697120667,DAY_VOTE,1,,Worker,,2,run_1785019946_1addaf,,1337004012,disabled,Agent_0,0,
Agent_2,8,KILL_TARGET,,,,,,4,0.4317970275878906,NIGHT_KILL,2,,Werewolf,,2,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,2,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_4,3,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_7,1,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,0,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_7,3,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_2,6,VOTE_TARGET,,0.000252,0.012194,judge_disabled,,4,0.4317970275878906,DAY_VOTE,1,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,Agent_6,0,
Agent_3,7,VOTE_TARGET,,0.000234,0.011815,judge_disabled,,4,0.1720457375049591,DAY_VOTE,1,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,Agent_7,0,
Agent_4,6,VOTE_TARGET,,0.000271,0.012700,judge_disabled,,4,0.2702183127403259,DAY_VOTE,1,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,Agent_6,0,
Agent_6,7,VOTE_TARGET,,0.000260,0.012471,judge_disabled,,4,0.11660865694284439,DAY_VOTE,1,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,Agent_7,0,
Agent_7,4,VOTE_TARGET,,0.001972,0.046764,judge_disabled,,4,0.22779437899589539,DAY_VOTE,1,,Worker,,3,run_1785019946_1addaf,,1337004012,disabled,Agent_4,1,
Agent_2,7,KILL_TARGET,,,,,,3,0.4317970275878906,NIGHT_KILL,2,,Werewolf,,3,run_1785019946_1addaf,,1337004012,disabled,,,
Agent_0,1,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_1,2,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_3,3,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_4,4,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_5,2,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_7,0,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_8,1,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_0,3,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_1,3,TALK_INTENT,,,,,,,0.21732454001903534,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_5,1,TALK_INTENT,,,,,,,0.35103756189346313,DAY_DISCUSS,0,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_6,2,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_7,0,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_0,5,VOTE_TARGET,,0.000280,0.012879,judge_disabled,,8,0.39172276854515076,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_1,5,VOTE_TARGET,,0.003078,0.053638,judge_disabled,,8,0.21732454001903534,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_2,5,VOTE_TARGET,,0.000243,0.012607,judge_disabled,,8,0.4317970275878906,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_3,5,VOTE_TARGET,,0.000277,0.012750,judge_disabled,,8,0.1720457375049591,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_4,6,VOTE_TARGET,,0.000267,0.012764,judge_disabled,,8,0.2702183127403259,DAY_VOTE,1,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_6,0,
Agent_5,6,VOTE_TARGET,,0.002349,0.044517,judge_disabled,,8,0.35103756189346313,DAY_VOTE,1,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_6,0,
Agent_6,5,VOTE_TARGET,,0.000246,0.012297,judge_disabled,,8,0.11660865694284439,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_7,5,VOTE_TARGET,,0.000284,0.012936,judge_disabled,,8,0.22779437899589539,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_8,5,VOTE_TARGET,,0.000269,0.012568,judge_disabled,,8,0.19525566697120667,DAY_VOTE,1,,Worker,,1,run_1785019952_ef7620,,1337013985,disabled,Agent_5,1,
Agent_4,1,KILL_TARGET,,,,,,7,0.2702183127403259,NIGHT_KILL,2,,Werewolf,,1,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_0,1,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_2,0,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_3,4,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_6,0,TALK_INTENT,,,,,,,0.11660865694284439,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_7,2,TALK_INTENT,,,,,,,0.22779437899589539,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_8,2,TALK_INTENT,,,,,,,0.19525566697120667,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_0,0,TALK_INTENT,,,,,,,0.39172276854515076,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_2,4,TALK_INTENT,,,,,,,0.4317970275878906,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_3,2,TALK_INTENT,,,,,,,0.1720457375049591,DAY_DISCUSS,0,,Worker,,2,run_1785019952_ef7620,,1337013985,disabled,,,
Agent_4,1,TALK_INTENT,,,,,,,0.2702183127403259,DAY_DISCUSS,0,,Werewolf,,2,run_1785019952_ef7620,,1337013985,disabled,,,
