dz_mse,judge_accept,run_id,talk_vote_align,vill_vote_accuracy
0.02061468181818182,nan,S2_alpha0.7_seed2718_game79_a4ce0c8a,0.6,0.1875
0.023723375,nan,S2_alpha0.7_seed2718_game80_628da07c,0.5541666666666667,0.3684210526315789
0.02183006666666667,nan,S2_alpha0.7_seed2718_game81_6f813712,0.65,0.4782608695652174
0.02217096153846154,nan,S2_alpha0.7_seed2718_game82_22841545,0.5538461538461539,0.38095238095238093
0.024503166666666666,nan,S2_alpha0.7_seed2718_game83_3a304077,0.6291666666666667,0.2631578947368421
0.021377137931034483,nan,S2_alpha0.7_seed2718_game84_c8b378ad,0.5241379310344828,0.19047619047619047
0.022858576923076922,nan,S2_alpha0.7_seed2718_game85_38c53d07,0.573076923076923,0.19047619047619047
0.020115264705882353,nan,S2_alpha0.7_seed2718_game86_97814914,0.6441176470588236,0.52
0.021555032258064516,nan,S2_alpha0.7_seed2718_game87_fe0aab6d,0.6709677419354839,0.6818181818181818
0.01712622857142857,nan,S2_alpha0.7_seed2718_game88_4e68ad5f,0.5971428571428572,0.2
0.018695933333333335,nan,S2_alpha0.7_seed2718_game89_6421561a,0.6266666666666667,0.4090909090909091
0.02035671052631579,nan,S2_alpha0.7_seed2718_game90_dfee765e,0.6421052631578947,0.37037037037037035
0.021709185185185186,nan,S2_alpha0.7_seed2718_game91_b47f7723,0.6074074074074074,0.23809523809523808
0.02188204761904762,nan,S2_alpha0.7_seed2718_game92_d558351b,0.6095238095238096,0.3333333333333333
0.022797,nan,S2_alpha0.7_seed2718_game93_dd5bbbc5,0.5714285714285714,0.13333333333333333
0.022554642857142856,nan,S2_alpha0.7_seed2718_game94_ce3d285d,0.6642857142857143,0.2857142857142857
0.023028523809523808,nan,S2_alpha0.7_seed2718_game95_a290c944,0.6761904761904762,0.13333333333333333
0.021849533333333334,nan,S2_alpha0.7_seed2718_game96_563fd936,0.6666666666666666,0.375
0.021959958333333335,nan,S2_alpha0.7_seed2718_game97_243849dd,0.6375,0.4117647058823529
0.01822340625,nan,S2_alpha0.7_seed2718_game98_1392f38b,0.55,0.52
0.018443333333333332,nan,S2_alpha0.7_seed2718_game99_260a4b9d,0.6,0.36363636363636365
0.022115458333333334,nan,S2_alpha0.7_seed2718_game100_ccb5f793,0.625,0.3333333333333333
0.018384233333333333,nan,S2_alpha0.7_seed2718_game101_96573c90,0.5366666666666666,0.0
0.020687333333333332,nan,S2_alpha0.7_seed2718_game102_70d13ba8,0.6714285714285715,0.26666666666666666
0.02157490476190476,nan,S2_alpha0.7_seed2718_game103_7811f749,0.6714285714285715,0.4666666666666667
0.020074206896551722,nan,S2_alpha0.7_seed2718_game104_1ce2fcc3,0.5448275862068965,0.5238095238095238
0.02055,nan,S2_alpha0.7_seed2718_game105_257efdd8,0.7363636363636363,0.0
0.01979321739130435,nan,S2_alpha0.7_seed2718_game106_231b2591,0.5782608695652174,0.29411764705882354
0.020738695652173914,nan,S2_alpha0.7_seed2718_game107_00b1bf96,0.5695652173913044,0.17647058823529413
0.019164857142857143,nan,S2_alpha0.7_seed2718_game108_e0326420,0.6,0.3333333333333333
0.021746266666666667,nan,S2_alpha0.7_seed2718_game109_e2eaeead,0.6766666666666666,0.25
0.019605296296296298,nan,S2_alpha0.7_seed2718_game110_c8b3ab2a,0.6259259259259259,0.2631578947368421
0.023911583333333333,nan,S2_alpha0.7_seed2718_game111_a92cd97c,0.5375,0.1111111111111111
0.020118464285714285,nan,S2_alpha0.7_seed2718_game112_7d0ce416,0.7392857142857143,0.45
0.019829545454545454,nan,S2_alpha0.7_seed2718_game113_b2689de6,0.6409090909090909,0.125
0.02044096875,nan,S2_alpha0.7_seed2718_game114_cf219ad6,0.6,0.28
0.021208652173913045,nan,S2_alpha0.7_seed2718_game115_cfb7f3c5,0.6217391304347826,0.17647058823529413
0.01960742857142857,nan,S2_alpha0.7_seed2718_game116_3209f80b,0.5904761904761905,0.26666666666666666
0.018445033333333333,nan,S2_alpha0.7_seed2718_game117_db971a49,0.6466666666666667,0.18181818181818182
0.018512766666666666,nan,S2_alpha0.7_seed2718_game118_05dfe3c4,0.6866666666666666,0.22727272727272727
0.021880380952380953,nan,S2_alpha0.7_seed2718_game119_b80d4aa9,0.5619047619047619,0.2
